train,stations
0,"[Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Eindhoven, Weert, Eindhoven]"
1,"[Hilversum, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Zaandam]"
2,"[Tilburg, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Schiphol Airport, Amsterdam Zuid]"
3,"[Gouda, Den Haag HS, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum]"
4,"[Amsterdam Amstel, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Amersfoort]"
5,"[Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Zaandam, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport]"
6,"[Rotterdam Alexander, Gouda, Alphen a/d Rijn, Gouda, Utrecht Centraal, Alphen a/d Rijn, Utrecht Centraal, Hilversum]"
7,"[Beverwijk, Castricum, Alkmaar, Castricum, Zaandam, Hoorn, Zaandam, Hoorn]"
8,"[Etten-Leur, Breda, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Blaak, Rotterdam Alexander]"
9,"[Hengelo, Almelo, Hengelo, Almelo, Deventer, Zwolle, Deventer, Zutphen, Apeldoorn, Amersfoort]"
10,"[Rotterdam Alexander, Gouda, Utrecht Centraal, Gouda, Den Haag Centraal, Leiden Centraal, Den Haag Centraal, Delft, Den Haag HS, Delft, Schiedam Centrum]"
score,4391.730337078652
connections missing,[['Alkmaar': 'Den Helder']: ['Almere Centrum': 'Lelystad Centrum']: ['Arnhem Centraal': 'Dieren']: ['Assen': 'Zwolle']: ['Den Haag Laan v NOI': 'Gouda']: ['Eindhoven': 'Helmond']: ['Eindhoven': 'Tilburg']: ['Groningen': 'Assen']: ['Heerenveen': 'Steenwijk']: ['Helmond': 'Venlo']: ['Hengelo': 'Enschede']: ['Hilversum': 'Almere Centrum']: ['Leeuwarden': 'Heerenveen']: ['Leeuwarden': 'Groningen']: ['Leiden Centraal': 'Schiphol Airport']: ['Roosendaal': 'Vlissingen']: ['Steenwijk': 'Zwolle']: ['Tilburg': 'Breda']: ['Utrecht Centraal': 'Amsterdam Centraal']: ['Utrecht Centraal': 'Amsterdam Amstel']: ['Utrecht Centraal': 's-Hertogenbosch']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Almelo']]
