train,stations
0,"[Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS, Delft, Schiedam Centrum, Delft, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda]"
1,"[Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Den Haag Laan v NOI, Gouda, Den Haag HS, Delft, Den Haag Centraal, Leiden Centraal]"
2,"[Den Haag HS, Delft, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Gouda, Alphen a/d Rijn]"
3,"[Castricum, Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Beverwijk, Castricum, Beverwijk, Castricum, Beverwijk]"
4,"[Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, s-Hertogenbosch, Oss, s-Hertogenbosch, Eindhoven, Tilburg, s-Hertogenbosch, Utrecht Centraal, Gouda]"
7,"[Almelo, Deventer, Apeldoorn, Amersfoort, Apeldoorn, Zutphen, Apeldoorn, Deventer]"
9,"[Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Schiphol Airport, Leiden Centraal]"
10,"[Utrecht Centraal, Amersfoort, Apeldoorn, Zutphen, Apeldoorn, Deventer, Zwolle, Steenwijk, Heerenveen, Leeuwarden]"
11,"[Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Breda, Tilburg, Eindhoven, Helmond, Eindhoven, Helmond, Eindhoven, s-Hertogenbosch]"
12,"[Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Roermond]"
15,"[s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amsterdam Centraal, Almere Centrum, Lelystad Centrum]"
16,"[Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Hilversum, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal]"
18,"[Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Delft, Den Haag Centraal, Leiden Centraal]"
23,"[Leeuwarden, Groningen, Assen, Zwolle, Almelo, Hengelo, Enschede, Hengelo, Almelo]"
score,5075.404494382023
connections missing,[['Alkmaar': 'Hoorn']: ['Alkmaar': 'Den Helder']: ['Breda': 'Etten-Leur']: ['Etten-Leur': 'Roosendaal']: ['Helmond': 'Venlo']: ['Roosendaal': 'Vlissingen']: ['Roosendaal': 'Dordrecht']: ['Zaandam': 'Hoorn']: ['Zaandam': 'Beverwijk']: ['Zwolle': 'Amersfoort']]
