train,stations
0,"[Nijmegen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Tilburg]"
1,"[Delft, Den Haag HS, Gouda, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Roosendaal, Etten-Leur]"
2,"[]"
3,"[Amsterdam Centraal, Amsterdam Amstel, Hilversum, Utrecht Centraal, s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Oss]"
4,"[Steenwijk, Zwolle, Amersfoort, Apeldoorn, Deventer, Zutphen, Dieren, Zutphen]"
5,"[Breda, Etten-Leur, Roosendaal]"
6,"[]"
7,"[Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, Gouda, Den Haag Centraal, Leiden Centraal]"
8,"[Venlo, Helmond, Eindhoven, s-Hertogenbosch, Tilburg, Eindhoven, Helmond, Eindhoven, Helmond]"
9,"[Hengelo, Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo, Deventer, Zutphen, Dieren, Zutphen]"
10,"[]"
11,"[Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander]"
12,"[]"
13,"[Utrecht Centraal, Amsterdam Centraal]"
14,"[]"
15,"[Weert, Roermond, Weert, Roermond, Weert, Eindhoven, Helmond, Eindhoven, Helmond, Venlo]"
16,"[Haarlem, Beverwijk]"
score,4225.459770114943
connections missing,[['Amsterdam Amstel': 'Almere Centrum']: ['Den Haag Laan v NOI': 'Gouda']: ['Gouda': 'Alphen a/d Rijn']: ['Leeuwarden': 'Heerenveen']: ['Leiden Centraal': 'Alphen a/d Rijn']: ['Roosendaal': 'Vlissingen']: ['Utrecht Centraal': 'Alphen a/d Rijn']: ['Utrecht Centraal': 'Schiphol Airport']]
