train,stations
0,"[Alphen a/d Rijn, Utrecht Centraal, Hilversum, Utrecht Centraal, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum]"
1,"[]"
2,"[Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Utrecht Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Hilversum]"
3,"[]"
4,"[]"
5,"[Roosendaal, Etten-Leur, Breda, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Eindhoven, Tilburg, Eindhoven, Helmond]"
6,"[Rotterdam Alexander, Gouda, Rotterdam Alexander, Rotterdam Blaak]"
7,"[]"
8,"[]"
9,"[]"
10,"[Dieren, Zutphen, Apeldoorn, Deventer, Zutphen, Deventer, Apeldoorn, Deventer]"
11,"[]"
12,"[]"
13,"[Dieren, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal]"
score,4968.404494382023
connections missing,[['Alkmaar': 'Den Helder']: ['Amsterdam Amstel': 'Almere Centrum']: ['Apeldoorn': 'Amersfoort']: ['Assen': 'Zwolle']: ['Deventer': 'Almelo']: ['Hengelo': 'Enschede']: ['Roosendaal': 'Vlissingen']: ['Roosendaal': 'Dordrecht']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Deventer']]
