train,stations
0,"[]"
1,"[]"
2,"[Haarlem, Beverwijk, Zaandam, Hoorn, Alkmaar, Hoorn]"
3,"[Groningen, Assen, Zwolle, Steenwijk]"
4,"[]"
5,"[Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Hilversum, Amsterdam Amstel, Utrecht Centraal, Alphen a/d Rijn, Gouda, Utrecht Centraal]"
6,"[]"
7,"[Rotterdam Centraal, Schiedam Centrum, Delft, Schiedam Centrum, Delft, Schiedam Centrum]"
8,"[]"
9,"[Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander]"
10,"[Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Zaandam, Castricum, Alkmaar, Hoorn]"
11,"[]"
12,"[]"
13,"[Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum]"
14,"[]"
15,"[]"
16,"[Rotterdam Centraal, Schiedam Centrum]"
17,"[]"
score,4519.561797752809
connections missing,[['Alkmaar': 'Den Helder']: ['Apeldoorn': 'Amersfoort']: ['Apeldoorn': 'Zutphen']: ['Helmond': 'Venlo']]
