train,stations
0,"[Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal]"
1,"[Amsterdam Amstel, Utrecht Centraal, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Dieren]"
2,"[Alkmaar, Hoorn, Zaandam, Beverwijk, Castricum, Alkmaar, Castricum, Alkmaar, Castricum]"
3,"[Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Delft, Den Haag Centraal, Leiden Centraal, Den Haag HS, Delft, Schiedam Centrum]"
4,"[Heerenveen, Steenwijk, Zwolle]"
5,"[Almere Centrum, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport]"
6,"[Roosendaal, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Eindhoven, Weert, Eindhoven]"
7,"[Amsterdam Centraal, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Utrecht Centraal]"
8,"[Zutphen, Dieren, Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Deventer, Almelo, Hengelo, Enschede]"
9,"[Amersfoort, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal]"
10,"[Sittard, Maastricht, Sittard, Roermond]"
11,"[Helmond, Eindhoven, Weert, Roermond, Sittard]"
12,"[Haarlem, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem, Beverwijk, Castricum, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal]"
13,"[Eindhoven, Tilburg, Breda, Etten-Leur]"
score,4761.689655172413
connections missing,[['Amsterdam Amstel': 'Hilversum']: ['Apeldoorn': 'Amersfoort']: ['Assen': 'Zwolle']: ['Den Haag HS': 'Gouda']: ['Den Haag Laan v NOI': 'Gouda']: ['Gouda': 'Alphen a/d Rijn']: ['Leeuwarden': 'Heerenveen']: ['Leiden Centraal': 'Schiphol Airport']: ['Roosendaal': 'Vlissingen']: ['Utrecht Centraal': 'Ede-Wageningen']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Almelo']]
