train,stations
0,"[Castricum, Alkmaar, Hoorn, Zaandam, Beverwijk, Haarlem, Heemstede-Aerdenhout]"
1,"[Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel]"
3,"[Ede-Wageningen, Arnhem Centraal, Nijmegen, Arnhem Centraal]"
4,"[Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem]"
5,"[s-Hertogenbosch, Eindhoven, Helmond]"
6,"[Amersfoort, Apeldoorn, Deventer, Apeldoorn, Zutphen, Dieren]"
7,"[Utrecht Centraal, Alphen a/d Rijn, Gouda, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda]"
8,"[Heerenveen, Leeuwarden, Groningen, Assen]"
9,"[Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam]"
10,"[Rotterdam Blaak, Dordrecht, Roosendaal, Etten-Leur, Breda, Tilburg, Eindhoven, Weert, Roermond]"
11,"[s-Hertogenbosch, Tilburg, s-Hertogenbosch, Oss]"
12,"[Helmond, Eindhoven, Helmond, Eindhoven, s-Hertogenbosch]"
score,4759.887640449438
connections missing,[['Alkmaar': 'Den Helder']: ['Amsterdam Amstel': 'Almere Centrum']: ['Amsterdam Amstel': 'Hilversum']: ['Den Haag HS': 'Gouda']: ['Den Haag Laan v NOI': 'Gouda']: ['Heerenveen': 'Steenwijk']: ['Roosendaal': 'Vlissingen']: ['Rotterdam Blaak': 'Rotterdam Alexander']: ['Sittard': 'Heerlen']: ['Utrecht Centraal': 'Amsterdam Amstel']: ['Utrecht Centraal': 'Ede-Wageningen']: ['Utrecht Centraal': 'Amersfoort']: ['Utrecht Centraal': 'Gouda']: ['Utrecht Centraal': 'Schiphol Airport']: ['Utrecht Centraal': 's-Hertogenbosch']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Almelo']]
