train,stations
0,"[]"
1,"[]"
2,"[Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout]"
3,"[Utrecht Centraal]"
4,"[]"
5,"[]"
6,"[]"
7,"[]"
8,"[]"
9,"[Alkmaar, Castricum, Beverwijk, Haarlem, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport]"
10,"[Alkmaar, Hoorn, Zaandam, Castricum, Zaandam, Beverwijk, Castricum, Alkmaar, Castricum]"
11,"[Ede-Wageningen, Utrecht Centraal, Gouda, Rotterdam Alexander]"
12,"[Gouda, Den Haag Laan v NOI, Leiden Centraal, Den Haag HS, Delft, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander]"
13,"[Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Breda, Dordrecht, Roosendaal, Etten-Leur, Breda]"
14,"[]"
score,4799.76404494382
connections missing,[['Apeldoorn': 'Amersfoort']: ['Assen': 'Zwolle']: ['Den Haag HS': 'Gouda']: ['Helmond': 'Venlo']: ['Maastricht': 'Sittard']: ['Roosendaal': 'Vlissingen']: ['Sittard': 'Heerlen']: ['Utrecht Centraal': 'Schiphol Airport']: ['Zwolle': 'Almelo']]
